abażurkiem	abażurek	subst:sg:inst:m3	pospolita
abażurkom	abażurek	subst:pl:dat:m3	pospolita
abażurkowi	abażurek	subst:sg:dat:m3	pospolita
abażurków	abażurek	subst:pl:gen:m3	pospolita
abażurku	abażurek	subst:sg:loc:m3	pospolita
abażurku	abażurek	subst:sg:voc:m3	pospolita
ABB	ABB	subst:pl:loc:n2	organizacja
ABB	ABB	subst:pl:nom:n2	organizacja
ABB	ABB	subst:pl:voc:n2	organizacja
ABB	ABB	subst:sg:acc:n2	organizacja
ABB	ABB	subst:sg:dat:n2	organizacja
ABB	ABB	subst:sg:gen:n2	organizacja
ABB	ABB	subst:sg:inst:n2	organizacja
ABB	ABB	subst:sg:loc:n2	organizacja
ABB	ABB	subst:sg:nom:n2	organizacja
ABB	ABB	subst:sg:voc:n2	organizacja
ABB	ABB	subst:pl:acc:n2	organizacja
ABB	ABB	subst:pl:dat:n2	organizacja
ABB	ABB	subst:pl:gen:n2	organizacja
ABB	ABB	subst:pl:inst:n2	organizacja
abba	abba	subst:sg:nom:m1	pospolita
abbach	abba	subst:pl:loc:m1	pospolita
abbami	abba	subst:pl:inst:m1	pospolita
abbą	abba	subst:sg:inst:m1	pospolita
abbę	abba	subst:sg:acc:m1	pospolita
abbie	abba	subst:sg:dat:m1	pospolita
abbie	abba	subst:sg:loc:m1	pospolita
abbo	abba	subst:sg:voc:m1	pospolita
abbom	abba	subst:pl:dat:m1	pospolita
abbowie	abba	subst:pl:nom:m1	pospolita
abbowie	abba	subst:pl:voc:m1	pospolita
abbów	abba	subst:pl:acc:m1	pospolita
abbów	abba	subst:pl:gen:m1	pospolita
abby	abba	depr:pl:nom:m2	pospolita
abby	abba	depr:pl:voc:m2	pospolita
abby	abba	subst:sg:gen:m1	pospolita
Abba	Abba	subst:sg:nom:f	
Abbą	Abba	subst:sg:inst:f	
Abbę	Abba	subst:sg:acc:f	
Abbie	Abba	subst:sg:dat:f	
Abbie	Abba	subst:sg:loc:f	
Abbo	Abba	subst:sg:voc:f	
Abby	Abba	subst:sg:gen:f	
ABB	ABBA	subst:pl:gen:f	własna
ABBA	ABBA	subst:sg:nom:f	własna
ABB-ach	ABBA	subst:pl:loc:f	własna
ABB-ami	ABBA	subst:pl:inst:f	własna
ABB-ą	ABBA	subst:sg:inst:f	własna
ABB-ę	ABBA	subst:sg:acc:f	własna
ABB-ie	ABBA	subst:sg:dat:f	własna
ABB-ie	ABBA	subst:sg:loc:f	własna
ABB-o	ABBA	subst:sg:voc:f	własna
ABB-om	ABBA	subst:pl:dat:f	własna
ABB-y	ABBA	subst:pl:acc:f	własna
ABB-y	ABBA	subst:pl:nom:f	własna
ABB-y	ABBA	subst:pl:voc:f	własna
ABB-y	ABBA	subst:sg:gen:f	własna
Abbas	Abbas	subst:sg:nom:m1	
Abbasa	Abbas	subst:sg:acc:m1	
Abbasa	Abbas	subst:sg:gen:m1	
Abbasach	Abbas	subst:pl:loc:m1	
Abbasami	Abbas	subst:pl:inst:m1	
Abbasem	Abbas	subst:sg:inst:m1	
Abbasie	Abbas	subst:sg:loc:m1	
Abbasie	Abbas	subst:sg:voc:m1	
Abbasom	Abbas	subst:pl:dat:m1	
Abbasowi	Abbas	subst:sg:dat:m1	
Abbasowie	Abbas	subst:pl:nom:m1	
Abbasowie	Abbas	subst:pl:voc:m1	
Abbasów	Abbas	subst:pl:acc:m1	
Abbasów	Abbas	subst:pl:gen:m1	
Abbasy	Abbas	depr:pl:nom:m2	
Abbasy	Abbas	depr:pl:voc:m2	
Abbasyda	Abbasyda	subst:sg:nom:m1	
Abbasydach	Abbasyda	subst:pl:loc:m1	
Abbasydami	Abbasyda	subst:pl:inst:m1	
Abbasydą	Abbasyda	subst:sg:inst:m1	
Abbasydę	Abbasyda	subst:sg:acc:m1	
Abbasydo	Abbasyda	subst:sg:voc:m1	
Abbasydom	Abbasyda	subst:pl:dat:m1	
Abbasydów	Abbasyda	subst:pl:acc:m1	
Abbasydów	Abbasyda	subst:pl:gen:m1	
Abbasydy	Abbasyda	depr:pl:nom:m2	
Abbasydy	Abbasyda	depr:pl:voc:m2	
Abbasydy	Abbasyda	subst:sg:gen:m1	
Abbasydzi	Abbasyda	subst:pl:nom:m1	
Abbasydzi	Abbasyda	subst:pl:voc:m1	
Abbasydzie	Abbasyda	subst:sg:dat:m1	
Abbasydzie	Abbasyda	subst:sg:loc:m1	
Abbocie	Abbot	subst:sg:loc:m1	
Abbocie	Abbot	subst:sg:voc:m1	
Abbot	Abbot	subst:sg:nom:m1	
Abbota	Abbot	subst:sg:acc:m1	
Abbota	Abbot	subst:sg:gen:m1	
Abbotach	Abbot	subst:pl:loc:m1	
Abbotami	Abbot	subst:pl:inst:m1	
Abbotem	Abbot	subst:sg:inst:m1	
Abbotom	Abbot	subst:pl:dat:m1	
Abbotowi	Abbot	subst:sg:dat:m1	
Abbotowie	Abbot	subst:pl:nom:m1	
Abbotowie	Abbot	subst:pl:voc:m1	
Abbotów	Abbot	subst:pl:acc:m1	
Abbotów	Abbot	subst:pl:gen:m1	
Abboty	Abbot	depr:pl:nom:m2	
Abboty	Abbot	depr:pl:voc:m2	
Abbotcie	Abbott	subst:sg:loc:m1	
Abbotcie	Abbott	subst:sg:voc:m1	
Abbott	Abbott	subst:sg:nom:m1	
Abbotta	Abbott	subst:sg:acc:m1	
Abbotta	Abbott	subst:sg:gen:m1	
Abbottach	Abbott	subst:pl:loc:m1	
Abbottami	Abbott	subst:pl:inst:m1	
Abbottem	Abbott	subst:sg:inst:m1	
Abbottom	Abbott	subst:pl:dat:m1	
Abbottowi	Abbott	subst:sg:dat:m1	
Abbottowie	Abbott	subst:pl:nom:m1	
Abbottowie	Abbott	subst:pl:voc:m1	
Abbottów	Abbott	subst:pl:acc:m1	
Abbottów	Abbott	subst:pl:gen:m1	
Abbotty	Abbott	depr:pl:nom:m2	
Abbotty	Abbott	depr:pl:voc:m2	
abbozza	abbozzo	subst:pl:acc:n2	pospolita
abbozza	abbozzo	subst:pl:nom:n2	pospolita
abbozza	abbozzo	subst:pl:voc:n2	pospolita
abbozza	abbozzo	subst:sg:gen:n2	pospolita
abbozzach	abbozzo	subst:pl:loc:n2	pospolita
abbozzami	abbozzo	subst:pl:inst:n2	pospolita
abbozzem	abbozzo	subst:sg:inst:n2	pospolita
abbozzie	abbozzo	subst:sg:loc:n2	pospolita
abbozzo	abbozzo	subst:sg:acc:n2	pospolita
abbozzo	abbozzo	subst:sg:nom:n2	pospolita
abbozzo	abbozzo	subst:sg:voc:n2	pospolita
abbozzom	abbozzo	subst:pl:dat:n2	pospolita
abbozzów	abbozzo	subst:pl:gen:n2	pospolita
abbozzu	abbozzo	subst:sg:dat:n2	pospolita
abbreviatur	abbreviatura	subst:pl:gen:f	pospolita
abbreviatura	abbreviatura	subst:sg:nom:f	pospolita
abbreviaturach	abbreviatura	subst:pl:loc:f	pospolita
abbreviaturami	abbreviatura	subst:pl:inst:f	pospolita
abbreviaturą	abbreviatura	subst:sg:inst:f	pospolita
abbreviaturę	abbreviatura	subst:sg:acc:f	pospolita
abbreviaturo	abbreviatura	subst:sg:voc:f	pospolita
abbreviaturom	abbreviatura	subst:pl:dat:f	pospolita
abbreviatury	abbreviatura	subst:pl:acc:f	pospolita
abbreviatury	abbreviatura	subst:pl:nom:f	pospolita
abbreviatury	abbreviatura	subst:pl:voc:f	pospolita
abbreviatury	abbreviatura	subst:sg:gen:f	pospolita
abbreviaturze	abbreviatura	subst:sg:dat:f	pospolita
abbreviaturze	abbreviatura	subst:sg:loc:f	pospolita
abbusi	abbuś	subst:pl:acc:m1	pospolita
abbusi	abbuś	subst:pl:gen:m1	pospolita
abbusia	abbuś	subst:sg:acc:m1	pospolita
abbusia	abbuś	subst:sg:gen:m1	pospolita
abbusiach	abbuś	subst:pl:loc:m1	pospolita
abbusiami	abbuś	subst:pl:inst:m1	pospolita
abbusie	abbuś	depr:pl:nom:m2	pospolita
abbusie	abbuś	depr:pl:voc:m2	pospolita
abbusie	abbuś	subst:pl:nom:m1	pospolita
abbusie	abbuś	subst:pl:voc:m1	pospolita
abbusiem	abbuś	subst:sg:inst:m1	pospolita
abbusiom	abbuś	subst:pl:dat:m1	pospolita
abbusiowi	abbuś	subst:sg:dat:m1	pospolita
abbusiów	abbuś	subst:pl:acc:m1	pospolita
abbusiów	abbuś	subst:pl:gen:m1	pospolita
abbusiu	abbuś	subst:sg:loc:m1	pospolita
abbusiu	abbuś	subst:sg:voc:m1	pospolita
abbuś	abbuś	subst:sg:nom:m1	pospolita
abc	abc	subst:pl:acc:n2	pospolita
abc	abc	subst:pl:dat:n2	pospolita
abc	abc	subst:pl:gen:n2	pospolita
abc	abc	subst:pl:inst:n2	pospolita
abc	abc	subst:pl:loc:n2	pospolita
abc	abc	subst:pl:nom:n2	pospolita
abc	abc	subst:pl:voc:n2	pospolita
abc	abc	subst:sg:acc:n2	pospolita
abc	abc	subst:sg:dat:n2	pospolita
abc	abc	subst:sg:gen:n2	pospolita
abc	abc	subst:sg:inst:n2	pospolita
abc	abc	subst:sg:loc:n2	pospolita
abc	abc	subst:sg:nom:n2	pospolita
abc	abc	subst:sg:voc:n2	pospolita
ABC	ABC	subst:pl:acc:n2	organizacja
ABC	ABC	subst:pl:dat:n2	organizacja
ABC	ABC	subst:pl:gen:n2	organizacja
ABC	ABC	subst:pl:inst:n2	organizacja
ABC	ABC	subst:pl:loc:n2	organizacja
ABC	ABC	subst:pl:nom:n2	organizacja
ABC	ABC	subst:pl:voc:n2	organizacja
ABC	ABC	subst:sg:acc:n2	organizacja
ABC	ABC	subst:sg:dat:n2	organizacja
ABC	ABC	subst:sg:gen:n2	organizacja
ABC	ABC	subst:sg:inst:n2	organizacja
ABC	ABC	subst:sg:loc:n2	organizacja
ABC	ABC	subst:sg:nom:n2	organizacja
ABC	ABC	subst:sg:voc:n2	organizacja
abchascy	abchaski	adj:pl:nom.voc:m1.p1:pos	pospolita
abchaska	abchaski	adj:sg:nom.voc:f:pos	pospolita
abchaską	abchaski	adj:sg:acc:f:pos	pospolita
abchaską	abchaski	adj:sg:inst:f:pos	pospolita
abchaski	abchaski	adj:sg:acc:m3:pos	pospolita
abchaski	abchaski	adj:sg:nom.voc:m1.m2.m3:pos	pospolita
abchaskich	abchaski	adj:pl:acc:m1.p1:pos	pospolita
